age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
27,143350,57350,426,38,4,60,17.37,1
45,58380,73837,417,32,4,24,24.46,1
23,110701,474433,441,37,0,12,13.97,1
58,95002,447583,377,1,3,24,21.0,1
40,72872,282082,366,2,0,24,19.09,1
54,102516,444146,541,35,1,48,11.56,1
64,22542,284689,816,17,1,60,10.87,1
64,51941,245075,358,39,3,48,20.26,1
50,82271,318193,480,38,0,24,8.33,1
37,125632,324121,668,15,1,60,14.52,1
30,16148,442092,371,8,3,36,13.27,1
55,46343,465139,825,21,3,24,19.27,1
40,94082,83193,406,10,0,60,18.62,1
38,57483,425220,562,15,0,36,5.02,1
64,103615,459318,416,21,3,12,22.52,1
47,106072,176058,619,7,4,60,19.53,1
56,92437,449198,653,6,0,12,10.07,1
43,144097,440008,715,0,3,12,5.47,1
52,80540,140203,521,34,1,36,13.61,1
30,85455,180062,702,10,2,48,10.35,1
31,99711,407116,631,4,4,48,14.21,1
58,87109,132179,572,9,0,36,14.13,1
26,62262,483415,449,28,1,24,13.86,1
61,108441,167948,324,37,2,12,11.55,0
54,142991,257111,728,15,1,12,6.87,1
56,107820,183306,807,38,1,60,9.2,0
57,69284,293167,343,22,3,48,5.11,1
37,149138,451002,527,4,4,36,16.46,1
60,97946,178430,795,32,3,36,6.39,1
60,44605,410264,656,10,1,12,21.44,1
32,149142,300178,469,22,0,24,15.97,0
41,69994,120757,332,36,3,48,8.91,1
60,60326,413546,301,9,1,24,23.21,1
39,105545,401862,416,5,0,12,16.4,1
23,76961,363896,521,28,1,24,12.59,1
38,91644,356139,844,34,2,60,9.12,1
39,140417,125722,368,20,4,24,8.48,1
26,112001,356947,409,35,3,48,21.72,1
36,130910,332464,835,28,2,36,19.82,1
28,44107,428553,765,26,3,36,9.32,1
38,58224,196514,759,38,1,36,18.89,1
63,24725,446627,364,36,2,60,13.75,1
59,103103,309989,330,28,4,48,23.23,1
32,68945,190404,837,21,2,24,24.86,1
30,56751,330245,782,31,2,12,9.47,1
27,95551,143660,511,29,0,48,17.32,1
21,106164,126545,531,33,2,48,20.49,1
56,148156,202666,414,7,2,12,21.89,1
41,66706,13466,647,6,0,48,13.27,1
57,107419,236226,311,12,1,36,18.91,1
44,18722,249020,569,10,2,24,19.85,1
45,42902,260185,387,37,2,48,14.63,1
27,148108,124268,394,20,0,36,17.34,1
62,18157,455114,417,5,4,12,20.11,1
37,80322,6620,331,23,4,36,19.86,1
49,26917,317269,636,37,3,12,6.53,1
50,58419,71338,563,0,3,60,17.48,1
27,22555,200431,662,38,1,12,10.09,1
53,46382,69177,449,1,3,24,14.08,1
27,118756,247550,622,26,3,36,12.01,1
44,30350,314415,778,28,1,36,7.22,1
31,143452,28398,602,22,3,48,7.96,1
29,138474,41721,337,13,0,60,23.72,1
32,66369,335296,791,13,3,60,5.71,1
55,80763,187569,348,6,1,24,12.21,1
24,71645,63837,349,12,4,24,20.85,1
56,64303,475120,501,13,2,12,8.17,1
48,116381,45226,374,16,3,36,13.58,1
33,46947,437840,429,32,4,60,17.05,1
43,107437,173783,504,27,0,36,6.09,1
39,84507,324058,762,37,4,48,22.44,1
62,147076,92618,345,34,1,36,10.99,1
57,77320,97253,341,32,1,36,15.62,1
59,23002,177475,830,0,1,48,19.89,1
44,116964,476703,591,32,1,48,21.82,1
36,119793,281853,465,23,3,24,5.74,1
53,74080,148104,677,14,4,48,15.0,1
32,66779,161849,719,14,0,24,17.79,1
54,19708,297702,397,4,4,12,7.91,1
27,86623,68101,479,36,4,36,12.66,1
31,103737,164207,807,14,3,60,11.01,1
51,59452,19390,740,27,3,36,12.3,0
49,33309,446527,700,0,0,48,21.61,1
33,139072,142319,538,30,0,12,17.32,1
51,80763,135197,574,5,2,60,12.79,1
22,104220,206046,845,33,4,48,11.27,1
59,107098,304285,605,5,2,24,11.24,1
35,149800,146674,791,18,1,36,20.37,1
31,118532,415048,770,10,4,48,17.46,1
54,35099,487756,674,24,4,48,21.88,1
59,85057,55969,755,37,3,36,11.76,1
24,99041,460612,490,36,2,48,11.81,1
31,64494,197720,352,29,2,60,17.32,1
49,37928,264553,790,39,2,48,24.56,1
22,58891,288572,599,7,3,36,11.7,1
36,68469,414455,302,19,0,48,15.87,1
59,93463,192870,514,3,3,12,19.92,1
33,45207,494037,616,2,0,48,16.39,1
57,118136,406023,396,27,2,48,14.26,1
37,77852,198419,401,1,1,60,10.09,1
41,111691,392811,453,36,1,24,10.41,1
64,93963,444295,608,25,0,24,23.6,1
39,83710,471254,414,38,0,12,13.4,1
27,40313,419466,754,2,0,12,15.33,1
58,121358,395984,542,37,3,48,20.27,1
28,32410,377233,479,30,1,36,18.08,1
33,70101,463564,336,19,3,48,15.35,1
57,36023,18953,617,13,4,48,14.44,1
22,129433,285281,429,4,2,12,12.07,1
61,114407,367309,513,33,3,12,8.02,1
31,23587,492660,508,14,1,12,19.71,1
44,71655,171021,304,2,2,48,14.34,1
26,66131,420044,514,5,4,48,14.1,1
46,128043,378165,336,21,2,36,5.45,1
27,46028,283875,537,20,0,48,16.12,1
59,115168,234458,479,1,0,48,22.16,1
39,139687,223903,529,4,4,48,22.45,1
26,141387,475180,825,35,0,12,6.12,1
63,85676,126561,395,11,3,60,19.42,1
49,28999,29782,734,30,0,60,6.5,1
63,138370,54147,367,14,2,60,6.47,1
59,94314,449392,750,0,0,60,19.5,1
22,30108,32279,359,21,3,12,8.53,1
39,57972,378683,685,27,4,24,24.95,1
24,52454,267750,687,24,1,36,18.68,1
26,83766,396659,757,14,1,60,20.1,1
57,56004,272379,643,27,3,36,20.28,1
48,31834,95477,606,3,1,12,7.42,1
50,147331,370489,735,16,0,36,13.35,1
27,137080,5284,839,29,0,12,16.07,1
29,55343,473022,446,22,3,12,7.92,1
45,110525,416093,702,9,0,60,19.02,1
53,42927,286910,343,14,1,36,21.73,1
21,43250,140590,704,5,4,60,17.89,1
26,59448,305728,385,30,1,24,18.98,1
38,127786,10138,570,8,4,24,22.89,1
30,26224,177677,371,36,3,60,17.84,1
48,98414,320057,820,3,0,36,12.05,1
31,106184,465322,611,38,1,12,20.97,1
53,27304,156157,657,4,3,24,23.23,1
21,16578,38279,409,14,4,12,12.26,1
33,41315,138886,613,30,4,12,11.37,1
57,122511,94002,478,35,1,36,17.45,1
40,38377,453752,558,33,4,60,7.89,1
21,42541,404415,476,18,2,12,8.72,1
23,112342,469163,604,37,3,48,16.34,1
38,32943,77692,691,2,0,36,17.22,1
61,149928,448918,730,25,2,48,13.97,1
34,104752,274092,548,33,0,60,7.27,1
51,63638,350808,686,37,1,60,22.81,1
47,20819,253444,423,12,2,60,19.29,1
37,117172,324495,465,1,0,24,19.47,1
49,55072,453012,529,35,3,36,9.81,1
56,126065,271191,482,13,2,36,13.81,1
57,144076,391372,439,2,3,36,23.7,1
46,107272,491335,505,38,0,36,19.34,1
37,102659,187962,411,6,2,12,7.53,1
42,145382,7711,409,34,2,48,16.98,1
45,114118,470369,407,37,2,60,18.34,1
22,79121,42458,504,14,3,24,19.3,1
42,92053,346058,748,5,0,12,18.53,1
25,142376,40335,771,37,0,36,14.47,1
24,147395,124833,623,20,1,48,14.61,1
56,105116,300469,525,22,0,12,19.65,1
26,63989,477551,677,8,4,12,22.0,1
41,89986,395878,419,28,0,12,7.16,1
33,37974,464484,740,18,3,60,21.06,1
57,45717,463078,763,34,1,48,18.2,1
45,144062,346074,368,14,1,12,6.45,1
46,82241,406582,764,23,2,12,23.11,1
59,43517,177179,443,18,2,24,7.42,1
40,141025,296884,512,27,3,12,7.21,1
53,99763,284509,554,11,0,36,20.38,1
34,82669,112932,496,20,4,24,17.61,1
56,17578,407092,377,31,4,36,11.59,1
37,21551,470930,329,33,1,60,16.74,1
41,145764,481672,645,26,0,60,14.25,1
36,68768,166416,527,16,3,12,14.86,1
36,83116,106073,782,19,3,12,8.11,1
40,70390,247944,519,20,0,48,17.32,1
49,145751,350142,378,32,3,48,8.18,1
48,22113,194387,590,5,3,48,23.55,1
28,98074,142179,420,25,2,48,21.56,1
44,109092,218527,418,32,4,60,6.06,1
23,64684,142444,723,20,3,24,12.15,1
45,15887,163839,471,39,1,48,17.66,1
39,132613,448677,816,22,4,60,16.56,1
53,116901,162906,661,26,2,48,20.25,1
22,79143,407598,648,22,0,36,13.77,1
35,111254,398255,730,18,2,24,18.66,1
42,139257,27842,685,2,3,24,7.62,1
30,35990,310391,617,5,0,48,8.75,1
38,112113,29884,314,34,0,12,21.6,1
42,73270,238556,759,26,2,24,14.74,1
47,34056,19614,517,10,2,60,10.0,1
33,84568,42617,740,13,1,60,6.41,1
53,80369,466570,812,29,1,12,14.47,1
25,124578,490576,523,37,3,36,9.41,1
46,125927,179221,316,39,1,24,5.22,1
33,35230,150950,518,33,1,12,22.08,1
47,31679,453246,491,29,1,24,18.23,1
34,55492,349581,742,34,2,36,16.75,1
44,96845,197384,417,4,0,24,20.88,1
23,137072,442706,662,31,1,36,18.56,1
50,75092,273982,672,3,0,60,10.47,1
55,124575,318579,701,32,0,60,18.09,1
34,37417,200028,780,18,1,24,9.29,1
32,112447,285181,592,0,2,12,21.85,1
48,36834,251033,353,11,0,36,13.93,1
64,148047,387295,714,9,4,24,20.68,1
49,87934,417793,381,31,0,36,23.66,1
63,19278,286326,351,17,3,48,20.96,1
37,62395,160169,629,25,2,36,19.76,1
60,88461,335951,779,35,2,12,17.6,1
41,72580,179736,624,38,2,48,15.68,1
43,97383,260262,520,3,2,36,13.01,1
40,134925,366053,472,19,2,36,18.11,1
31,60246,184179,457,22,0,24,17.9,1
54,55439,320771,532,27,4,36,22.36,1
30,88454,64101,654,0,2,60,17.92,1
30,84447,288905,430,9,4,60,19.27,1
63,61970,419351,364,16,3,12,19.29,1
26,19412,210636,698,38,2,24,6.92,1
56,48485,444493,657,21,1,48,17.35,1
44,32041,349052,625,3,4,60,22.38,1
32,16212,279513,533,2,0,48,5.47,1
63,86971,297940,334,22,0,12,20.94,1
43,140150,24362,525,39,1,12,12.56,1
47,20536,79169,838,12,4,24,20.11,1
57,133166,86795,467,28,1,12,15.78,1
26,86108,354447,648,37,0,12,14.64,1
21,106342,238909,336,14,3,60,9.78,1
26,108085,446674,741,15,2,24,6.83,1
42,69631,487438,726,17,3,24,13.92,1
61,107124,229280,728,18,1,48,6.65,1
44,59635,148762,439,15,2,12,14.82,1
45,63260,87873,358,16,1,36,21.38,1
35,52861,258243,645,31,1,36,24.88,1
46,102512,271946,693,38,4,36,17.97,1
28,45299,141041,732,17,3,12,16.1,1
44,112037,66859,558,39,0,60,20.02,0
58,146154,155720,676,6,3,60,11.93,1
26,35146,66542,363,7,3,24,18.67,1
55,131088,89538,493,22,4,24,16.23,1
62,111590,446833,470,39,0,36,24.47,1
21,28599,87402,620,28,4,12,20.34,1
56,65489,17020,738,21,0,36,5.19,1
32,104060,50578,620,30,3,12,11.39,1
58,62257,373941,580,15,2,24,8.91,1
31,95431,344035,594,9,1,48,10.13,1
32,45586,272334,468,5,2,48,22.54,1
62,26416,248789,666,29,3,36,17.92,1
59,89421,478428,394,39,2,12,10.41,1
27,139024,184461,674,16,4,60,23.65,1
31,34640,219499,477,26,0,12,23.26,1
56,106964,298856,356,16,4,12,11.04,1
51,44059,485902,702,7,1,24,18.53,1
53,127542,437060,777,1,3,48,6.17,1
33,146935,401091,583,10,3,12,23.93,1
38,130937,413734,341,9,1,24,22.61,1
61,57178,482297,490,16,4,60,17.52,1
44,78427,457826,308,39,1,36,22.9,1
29,85342,453534,766,16,3,36,15.14,1
51,61594,160520,392,17,2,48,17.9,1
61,24686,343600,433,29,1,36,11.05,1
30,62342,328929,468,32,4,48,23.92,1
22,97287,186283,835,21,1,24,23.95,1
58,67245,303168,679,35,2,12,18.34,1
35,31737,437674,410,34,1,48,20.92,1
23,111675,37817,615,12,4,48,6.8,1
63,97248,304886,779,6,2,60,8.06,1
51,57453,339644,303,30,0,24,12.81,1
26,26021,351357,755,8,2,12,10.71,1
23,147558,215867,680,38,0,36,7.93,1
31,126786,62513,313,22,0,60,10.35,1
35,54660,184348,458,34,3,60,9.21,1
48,52611,56357,580,4,2,12,19.83,1
30,106414,106116,455,33,1,60,16.51,1
58,17668,152006,747,15,0,12,22.92,1
27,69223,102317,791,13,1,48,24.7,1
35,46030,444337,835,28,0,24,16.28,1
38,15637,412417,314,38,3,36,8.42,1
38,17641,175589,640,35,1,48,17.47,1
61,137920,128929,741,39,2,12,24.62,1
44,125481,435853,304,11,1,12,23.41,1
22,23962,354654,338,25,1,60,7.4,1
60,111611,318222,490,20,2,60,17.1,1
40,134062,9990,499,10,0,24,19.95,1
54,22638,386020,377,33,1,60,9.07,1
63,117014,343411,684,28,3,48,8.32,1
46,106765,87323,679,18,4,12,12.53,1
27,100157,333138,752,17,1,24,12.28,1
58,129769,349197,391,37,0,48,18.53,1
50,21507,149083,775,28,2,12,5.1,1
62,20165,304697,476,30,3,12,8.84,1
25,138141,490914,389,28,4,60,13.29,1
31,62572,143461,317,11,0,24,23.23,1
21,18706,443351,834,2,2,24,17.5,1
54,135923,360247,405,13,0,36,13.61,1
21,111147,126847,701,38,0,60,14.61,1
39,84650,389416,755,36,4,48,21.6,1
22,17317,220246,734,6,2,12,8.58,1
41,117976,231783,415,15,2,12,9.32,1
40,94859,457948,707,6,4,60,17.3,1
43,58871,386922,349,30,2,36,5.6,1
41,95286,140093,336,0,4,48,17.92,1
44,139614,471023,457,19,0,36,16.32,1
24,149886,430600,704,10,2,24,10.9,1
32,127655,65569,698,37,2,60,16.69,1
42,52483,305147,644,34,3,24,15.07,1
40,119950,85611,414,11,4,12,12.53,1
38,129058,160098,346,35,2,60,10.96,0
21,25091,356861,725,33,4,48,7.47,1
50,70991,285144,390,35,4,24,9.05,1
53,31964,472391,816,26,4,12,18.29,1
44,67473,299203,768,35,3,36,9.17,1
34,149873,455318,770,26,4,60,22.59,1
56,30447,256630,401,1,0,36,15.07,1
25,106919,108061,576,37,2,24,13.6,1
31,48496,64161,524,14,0,12,19.31,0
44,58397,117264,500,3,1,48,24.68,1
51,70932,377768,849,34,1,36,18.02,1
33,50191,327107,472,26,2,48,23.37,1
36,75235,281154,619,25,0,60,5.68,1
44,66528,313114,747,20,0,12,24.07,1
33,54401,340355,495,36,3,48,8.92,1
44,148319,12828,828,6,3,12,15.97,1
46,71312,194185,632,26,3,36,18.63,1
22,102479,299922,698,30,3,36,18.17,1
36,108784,98874,622,29,4,12,23.27,1
58,67960,172665,356,20,2,48,23.13,1
21,90422,183563,368,32,2,24,7.58,1
31,52299,103183,821,21,4,60,24.57,1
55,115041,36790,423,13,0,36,6.88,0
63,53465,316560,563,39,0,24,5.18,1
49,54787,154223,571,3,3,60,5.22,1
57,37444,212017,754,3,0,48,19.82,1
37,65113,81969,703,37,3,48,24.22,1
59,45968,137224,329,28,4,60,16.78,1
62,39158,35680,452,14,4,36,22.4,1
48,43630,224268,765,23,4,60,6.19,1
49,18919,25591,778,22,4,36,5.37,1
63,74768,143957,348,33,2,24,19.54,1
23,127879,444393,429,10,0,36,22.05,1
30,88967,395728,811,19,1,12,23.31,1
62,51022,454341,794,11,2,12,5.82,1
34,111565,140649,768,28,2,36,17.63,1
32,104547,200695,841,39,3,24,18.05,1
62,142406,315288,635,8,4,60,16.74,1
50,56459,244202,555,29,4,60,16.21,1
52,47105,431341,391,13,4,12,20.97,1
52,74574,268330,828,37,1,48,9.7,1
62,61138,311277,530,2,0,36,13.83,1
52,90157,359162,381,5,3,36,11.94,1
46,89254,90695,337,35,2,48,9.27,1
21,37235,141302,773,8,0,12,16.78,1
62,49576,269609,615,3,0,24,16.66,1
22,141827,193787,355,17,2,48,21.03,1
37,88711,193797,666,2,1,36,6.38,1
50,46935,306298,773,29,1,60,12.12,1
59,128330,93439,789,10,0,24,21.85,1
27,52436,30264,598,15,4,60,5.52,1
47,37264,395085,334,25,4,36,6.18,1
29,132966,372973,307,20,3,60,19.39,1
42,123781,11340,672,22,3,24,7.71,1
54,40627,264083,482,2,4,60,16.71,1
21,141174,155285,700,27,0,12,23.45,1
29,105609,325777,320,36,3,36,24.92,1
40,149938,75045,774,18,3,12,14.07,1
39,146922,495954,530,25,3,24,13.28,1
56,49912,366803,450,1,0,24,6.04,1
60,72187,115503,537,3,4,60,24.9,1
24,21550,229666,494,4,4,36,17.52,1
29,113249,170824,330,17,2,60,21.27,1
61,105515,235076,343,24,3,36,12.56,1
42,44445,139747,371,1,0,24,20.28,1
38,89130,354108,377,11,1,48,13.61,1
32,116961,328731,421,2,2,60,20.18,1
62,136108,442911,604,22,4,60,24.24,1
63,126486,54178,452,9,4,48,16.43,1
59,30745,377937,743,26,1,36,16.27,1
29,82052,101602,515,2,3,48,17.22,1
26,117460,271657,341,36,2,60,7.75,1
39,85621,400625,645,35,0,12,20.36,0
27,149765,61726,406,39,0,12,12.55,1
36,139827,264087,330,17,3,12,12.24,1
25,41125,383033,711,12,1,60,13.8,1
36,116095,40351,330,36,0,12,12.58,1
21,147067,304006,630,0,4,36,22.11,1
57,148928,219335,393,13,0,60,6.1,1
59,138531,210018,610,19,0,48,15.66,0
39,78123,255660,312,16,0,24,21.96,1
57,21179,336851,436,4,3,12,5.4,1
37,145103,390633,342,20,3,48,7.85,1
46,40640,313704,811,32,3,60,16.2,1
42,42006,221760,559,7,4,48,10.44,1
28,105280,51433,312,1,3,60,18.63,1
53,113474,27763,343,37,2,12,14.83,1
22,133377,320146,352,32,4,36,6.8,1
50,114042,315908,309,15,0,60,18.58,1
40,141407,223336,493,10,3,60,11.48,1
38,98237,346531,686,2,1,60,8.89,1
63,137513,163666,763,1,1,12,6.77,1
30,114591,226926,602,29,0,60,19.22,0
44,140174,132070,308,6,2,12,6.72,1
24,19036,187493,793,25,1,12,11.14,1
57,109569,421661,582,3,1,12,16.26,1
24,58229,430095,423,2,0,60,13.35,1
33,85870,406902,618,4,3,24,21.13,1
45,34585,102465,465,26,3,36,14.88,1
33,47681,123018,359,6,1,36,21.46,1
38,20481,248858,497,11,4,12,23.19,1
44,64375,94941,599,30,1,48,10.26,1
22,84184,129645,717,4,4,24,7.42,1
53,29758,226890,351,12,1,12,16.63,1
39,86047,459421,346,36,0,24,22.46,1
29,123354,92664,571,22,1,36,13.01,0
48,43270,27176,333,8,2,24,20.07,1
55,135907,222742,839,9,2,48,9.63,1
59,99217,199756,525,11,4,60,24.32,1
30,59504,172539,500,22,2,60,17.49,1
21,106811,226450,426,5,2,24,12.77,1
62,98982,113321,477,4,4,48,11.48,1
41,40240,303333,467,4,3,24,22.72,1
29,114768,109636,456,5,3,60,15.02,1
35,90812,302538,697,29,2,12,9.25,1
55,51473,105655,697,8,3,48,6.29,1
25,29095,138626,744,38,1,12,5.99,1
61,15435,146056,849,24,1,60,15.6,1
42,58300,249572,307,6,3,24,23.57,1
61,71248,301853,456,22,0,36,19.71,1
43,98617,362241,722,28,3,48,16.81,1
27,137817,322533,809,30,0,36,6.7,1
43,39478,476092,545,35,3,36,17.64,1
64,61418,71729,330,27,3,24,24.75,1
45,27203,14247,359,7,1,24,23.37,0
47,89774,154477,600,33,2,48,18.87,1
61,74741,51058,806,38,2,12,23.56,0
26,128488,49149,387,21,0,12,23.59,0
54,138969,12073,489,28,2,36,17.31,1
29,49186,142098,778,23,3,36,20.55,1
53,29768,400501,370,23,3,24,6.97,1
26,120464,449039,414,22,4,60,5.92,1
57,92234,79190,666,12,4,36,17.57,1
51,64792,497685,764,29,4,24,6.86,1
54,91932,124845,427,4,4,36,24.07,1
61,60170,472309,647,17,3,60,9.09,1
49,38585,399429,534,5,1,36,23.25,1
34,119722,110201,698,38,2,36,19.11,1
56,87023,62200,739,20,1,48,24.77,0
56,85311,171300,787,6,4,36,20.55,1
35,76520,445264,833,11,2,24,13.41,1
28,16985,74907,488,17,4,60,9.24,1
46,92759,169140,573,25,4,60,23.23,1
56,68319,404740,824,37,3,48,19.02,1
41,98949,186865,749,2,3,60,17.95,1
48,102036,295367,590,15,4,12,15.15,1
24,113474,263190,522,32,0,48,14.41,1
36,74431,190930,330,27,0,24,13.47,1
42,71183,135167,757,17,4,12,8.99,1
32,98165,144489,535,31,3,60,6.99,1
36,22769,384934,573,35,3,12,11.4,1
60,23989,137956,522,0,4,48,15.25,1
58,76090,315296,620,15,3,24,8.63,1
62,140377,400767,645,17,0,48,16.57,1
57,119323,153170,562,5,0,36,5.33,1
49,93468,175497,612,16,4,12,9.16,1
38,133622,439728,424,8,1,36,14.01,1
30,71471,212687,639,22,0,60,21.86,1
62,57028,187401,320,12,1,24,19.87,1
59,89051,296429,820,3,3,24,13.91,1
38,133020,392252,502,0,4,24,5.55,1
21,58054,444745,545,8,0,60,19.28,1
59,149916,451151,803,0,1,60,5.84,1
41,24903,134246,458,16,4,36,9.06,1
21,58640,482728,544,19,3,36,20.73,1
35,23494,247135,598,10,1,48,17.24,1
24,94770,392189,783,23,0,12,9.87,1
40,126455,139936,322,0,0,48,12.15,1
30,146407,15213,570,9,4,12,21.93,0
43,98798,350177,739,13,2,60,16.04,1
61,49620,94453,650,38,3,48,13.24,1
54,19755,318748,313,27,0,12,22.59,1
53,126203,336478,347,18,2,60,16.63,1
54,22788,97003,451,22,0,48,7.51,1
59,99049,61627,830,32,3,36,6.71,1
30,85668,94147,637,10,2,12,19.31,1
40,65120,424375,678,16,3,48,12.38,1
21,41532,215754,362,14,1,12,16.71,1
33,33909,389887,758,1,3,60,23.94,1
21,99266,246156,708,20,0,60,15.98,1
25,15749,84196,594,17,2,60,8.9,1
36,31049,308130,311,27,3,24,17.45,1
35,144745,442787,384,0,4,36,21.11,1
48,17915,448277,629,33,2,36,13.14,1
51,76409,216307,781,31,0,24,21.48,1
43,93245,479885,664,32,0,12,11.39,1
63,123881,98197,656,10,1,24,20.27,1
37,70877,227482,640,25,2,12,11.99,1
54,32817,51327,513,27,1,60,7.11,1
33,146152,274629,700,1,0,24,23.97,1
34,57462,218020,676,39,3,12,6.01,1
31,102425,355375,550,28,1,48,10.33,1
48,70330,443518,839,16,3,60,9.98,1
62,144524,369806,416,9,3,48,16.65,1
52,39759,368603,727,37,0,60,13.01,1
55,134341,96819,764,20,0,60,22.48,1
51,65439,150658,825,19,0,12,18.86,1
37,22793,393425,818,23,2,12,11.33,1
29,90610,397037,355,5,3,60,15.86,1
30,64433,176004,674,4,0,48,19.43,1
28,121912,8980,522,10,4,12,12.77,1
41,124795,69076,474,9,2,12,7.36,0
33,34347,370255,385,29,3,36,24.14,1
25,36983,141542,371,24,4,24,6.82,1
26,97596,13080,315,20,0,12,10.3,1
50,114428,37367,669,27,3,36,5.14,1
51,91018,330397,472,0,4,36,21.61,1
37,88303,189913,510,33,2,48,9.51,1
31,101142,272908,648,0,2,36,6.54,1
40,52482,223888,420,12,3,24,8.41,1
29,139302,81240,588,6,4,60,18.55,1
22,122251,347341,492,25,1,36,22.37,1
57,134559,176640,331,10,3,60,6.32,1
21,143612,313148,657,11,1,24,12.7,1
24,146000,86988,501,12,1,24,16.19,0
56,117140,334118,782,31,2,48,16.17,1
45,104229,390898,474,13,4,60,21.03,1
23,134162,288309,756,33,4,60,11.67,1
29,46018,240650,374,12,1,48,5.24,1
42,140872,227481,721,7,4,24,23.5,1
43,138371,320830,678,29,3,36,6.53,1
32,15683,211702,766,17,4,60,15.26,1
30,66104,393285,832,26,2,36,22.75,1
54,121213,277653,305,10,3,36,6.77,1
63,89988,419460,642,18,1,12,11.9,1
30,65182,435418,791,13,3,24,6.85,1
50,121023,73241,626,10,2,12,7.73,1
42,59319,30020,408,0,0,60,10.5,1
26,88961,343499,847,36,4,60,6.66,1
22,26112,390831,530,4,2,12,24.31,1
50,81028,60923,564,9,4,12,18.12,1
22,131702,379115,385,11,1,60,18.07,1
52,71686,137601,694,36,1,24,11.95,1
62,60284,466756,316,2,0,36,17.99,1
36,121840,240051,628,27,3,36,20.19,1
32,137315,74797,601,2,2,24,11.11,1
21,88992,151728,638,30,0,24,9.13,1
28,44415,123914,649,5,1,60,11.4,1
33,100567,297326,769,19,3,36,22.97,1
35,37772,198037,399,37,0,24,20.06,1
64,56388,166043,562,14,1,36,9.48,1
28,67314,423382,300,36,1,24,8.9,1
30,95316,376739,493,6,1,60,19.7,1
25,132598,198611,642,5,3,36,22.99,1
39,89181,492350,810,3,0,24,9.57,1
58,39924,8363,804,26,1,60,18.11,1
31,63221,235117,466,33,3,12,9.76,1
63,56381,274692,623,36,1,36,7.32,1
40,107874,341803,521,32,4,24,15.8,1
40,96019,404172,616,24,1,24,14.49,1
41,31965,267950,693,16,3,48,12.0,1
38,30966,332053,789,19,3,60,17.9,1
30,19258,125699,821,0,1,60,15.83,1
54,21923,192261,548,7,1,60,8.09,1
46,123862,258072,641,2,2,36,21.88,1
50,40605,446351,763,33,4,24,11.84,1
29,47868,94957,530,39,0,24,23.74,1
51,90111,358548,550,33,1,48,12.6,1
62,61210,320847,723,14,3,12,13.88,1
24,33130,367295,470,2,1,36,7.34,1
26,111550,124848,312,35,4,12,7.63,1
34,95163,473915,658,13,0,36,6.65,1
24,39041,70970,582,5,1,12,24.62,1
46,24480,71892,489,0,2,60,23.18,1
59,69012,22680,687,20,3,60,6.26,1
37,19170,97925,795,15,0,24,11.69,1
39,47805,462112,594,34,4,48,25.0,1
26,19806,499666,827,31,2,12,6.08,1
49,137452,292292,513,30,4,36,20.21,1
31,31662,386167,783,9,2,60,19.37,1
36,64605,490409,321,3,2,36,7.88,1
50,101623,212788,377,32,0,12,13.33,1
45,109577,74387,430,20,0,12,12.73,1
60,122212,106415,849,21,2,24,11.13,1
31,21042,456112,813,38,2,60,17.54,1
27,139255,168265,676,30,1,24,17.31,1
46,120437,403458,597,1,2,48,17.83,1
42,74323,211262,462,38,4,36,19.29,1
45,94297,168122,488,32,1,24,19.97,1
39,28883,255699,319,25,3,24,16.92,1
51,32941,199767,576,9,3,12,19.78,1
46,116428,47654,689,19,2,12,21.54,1
62,79048,311643,321,14,3,48,8.0,1
61,89225,9558,528,24,1,12,22.26,1
56,54550,43797,840,29,2,36,10.12,1
43,87682,169153,811,2,3,48,11.51,1
33,22914,339728,326,22,1,36,19.15,1
45,77953,164312,439,8,2,24,11.5,1
22,80129,147077,409,19,0,12,16.51,1
22,30391,309082,555,26,0,12,20.2,1
36,105006,42334,596,33,1,48,14.9,1
29,133051,76019,478,13,4,36,16.78,1
48,116690,183093,397,39,0,36,11.59,1
33,44285,29862,655,17,2,36,7.34,1
55,109837,429826,414,27,2,12,5.62,1
61,140596,281257,541,39,3,48,14.82,1
33,51106,193586,580,35,1,12,18.74,1
51,137865,499354,773,26,2,24,14.4,1
41,136946,306091,444,6,3,48,12.17,1
52,81405,139491,721,34,4,48,17.69,1
54,131147,494728,785,36,3,36,16.57,1
28,112768,246087,833,15,1,36,10.0,1
61,101029,358624,814,11,4,36,10.86,1
22,22042,146582,645,16,3,48,20.55,1
58,119733,291957,589,33,0,24,16.12,1
52,81221,436976,559,3,1,24,7.71,1
60,127301,346970,613,5,3,36,8.02,1
48,66126,412146,440,16,3,24,24.23,1
57,71746,386396,553,20,4,60,21.64,1
61,138891,44585,592,33,2,48,18.66,1
21,90112,422591,692,1,2,48,20.36,1
61,101058,477100,435,30,3,12,6.75,1
30,118419,271449,489,19,3,60,22.19,1
24,31950,432957,396,28,2,48,23.88,1
55,43493,417335,585,29,3,12,7.06,1
30,137583,442995,526,8,1,36,15.61,1
31,92930,7437,801,14,1,36,16.82,0
34,75914,424722,707,22,3,60,19.31,1
58,144659,124268,321,34,0,24,12.02,1
32,19348,217021,623,24,1,12,22.34,1
