age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
22,104314,164212,578,39,4,60,21.17,0
43,94770,376530,367,4,2,12,20.22,0
39,43593,214265,432,16,2,60,7.52,1
51,16729,300841,815,38,0,12,15.28,1
25,59515,275107,713,38,0,48,14.6,0
39,49936,402730,404,26,2,60,20.43,1
54,27413,251723,524,31,3,36,17.35,1
30,62652,175760,539,6,3,24,20.1,0
45,44764,297202,417,21,1,36,22.56,1
22,78784,450717,829,11,1,60,6.93,1
31,93796,33092,715,23,1,12,22.4,0
51,91844,110688,716,16,0,36,9.48,0
35,142610,106460,411,6,1,36,9.93,0
29,139887,171680,313,16,2,12,5.16,0
43,89432,102768,799,19,1,24,9.13,0
39,119944,340184,528,26,2,48,5.88,0
29,40282,364336,702,9,0,60,19.45,1
55,88210,158094,406,5,0,48,15.0,0
41,67984,74434,538,31,3,36,12.75,0
29,112496,104783,302,7,2,24,8.65,0
48,19721,255562,626,18,3,36,10.36,1
27,44197,52392,737,18,4,60,23.05,0
36,16066,12651,337,21,4,60,12.74,0
36,123442,284504,675,34,2,24,24.15,0
53,74418,358216,305,27,3,60,13.78,1
24,82454,205035,607,32,0,12,22.15,0
24,91262,100079,421,5,0,60,20.89,0
59,81678,99011,471,11,2,36,22.82,0
60,132911,480216,719,32,0,24,7.02,0
37,100768,471041,619,33,3,60,23.16,1
57,81951,337345,546,11,3,24,20.33,0
59,21374,178688,492,36,1,36,21.2,1
49,41974,228733,731,35,1,48,9.27,1
56,46914,300983,464,2,0,60,13.34,1
58,65014,64004,550,35,1,24,13.95,0
59,24347,413484,647,38,1,60,11.46,1
57,105468,212512,348,27,2,48,21.58,0
55,104129,253216,610,10,4,36,23.81,0
27,107103,407232,338,15,0,48,20.82,0
47,92599,335764,463,2,1,60,16.72,0
48,145774,318164,493,21,4,24,20.57,0
42,149212,402067,749,14,2,36,23.06,0
34,89266,371815,367,34,4,12,11.82,1
27,139737,287850,573,19,0,48,9.85,0
57,29057,464739,422,3,1,36,6.51,1
42,44114,10483,802,28,1,24,17.74,0
25,33580,111686,466,19,2,24,7.84,0
22,24802,291711,758,28,4,60,19.14,1
47,102857,265857,814,13,3,12,12.25,0
41,116467,44613,327,0,1,60,10.25,0
58,117767,422651,443,17,3,48,9.54,1
35,104450,399239,782,16,3,24,6.14,0
41,121039,17755,422,14,1,36,21.83,0
30,43695,410531,415,24,3,48,16.59,1
43,110970,143678,321,12,4,24,8.6,0
59,45185,303206,635,32,1,12,7.78,1
25,104692,487263,632,23,3,48,23.23,1
21,60908,176891,348,33,0,24,10.04,0
33,131710,84562,808,10,0,36,24.28,0
41,17078,90033,583,36,0,48,21.99,1
46,110886,430148,535,24,4,60,24.07,1
41,21011,375725,699,31,4,48,8.55,1
38,132124,463064,363,0,3,48,21.89,0
57,90532,100340,487,28,3,48,13.12,0
52,61845,174585,493,10,2,60,24.31,0
56,102030,307443,325,21,3,24,9.99,0
37,21618,55308,469,11,1,24,13.17,0
55,87435,379099,686,0,1,24,8.23,0
31,133158,375351,576,15,4,24,8.17,0
41,93014,148869,496,15,4,48,10.25,0
46,140713,275498,323,38,4,36,15.71,0
24,126550,42167,554,2,4,48,5.31,0
54,106965,24178,307,36,0,24,24.9,0
38,130503,493205,772,35,0,24,18.18,0
60,53380,324541,665,29,3,60,19.95,1
55,110877,133153,311,2,0,48,20.82,0
61,75857,14068,371,34,2,24,21.24,0
49,36259,108850,362,30,0,48,18.11,0
49,87622,44661,462,34,4,12,7.54,0
58,147221,403377,849,11,3,12,15.43,0
62,37792,392799,576,29,1,36,5.42,1
41,108651,134630,701,24,2,36,9.92,0
62,104583,115225,805,22,2,36,24.73,0
33,97614,438766,831,16,1,12,12.23,0
61,29263,422718,778,39,1,60,20.97,1
37,75309,188089,509,0,4,48,13.53,0
29,67451,294404,763,16,0,36,21.9,0
61,85379,93405,544,34,0,48,18.51,0
21,92969,450076,728,17,2,24,9.57,1
22,137425,101417,547,9,0,24,14.49,0
49,78728,319584,347,32,0,36,23.76,0
53,19952,95151,313,5,1,12,19.11,1
30,76726,334334,690,20,1,48,10.75,0
60,134735,330230,412,29,1,24,23.19,0
41,55610,431781,363,25,1,24,12.02,1
48,101467,472653,584,6,0,60,16.77,0
31,148225,296444,386,20,1,48,14.07,0
54,109447,354676,794,37,1,60,7.52,0
28,121827,103328,548,32,3,48,24.78,0
42,112167,192676,525,2,4,36,19.14,0
28,143890,164701,482,11,3,36,19.1,0
35,52929,162762,380,32,0,24,11.85,0
37,49620,441920,685,23,1,48,9.9,1
43,133818,31926,392,6,0,24,15.45,0
44,140803,337794,765,7,2,36,15.31,0
39,25623,296293,786,36,0,48,12.87,1
25,100504,258143,405,34,3,36,6.9,0
52,18809,115696,335,6,3,36,20.73,1
64,138690,359960,448,3,4,12,10.92,0
21,107907,178488,685,33,1,48,5.43,0
43,124502,199156,682,38,3,48,7.93,0
57,77496,227257,501,21,3,60,23.92,0
28,44431,47195,745,32,0,24,22.61,0
33,64565,353761,567,10,2,48,20.87,1
28,62312,140556,558,8,1,60,16.2,0
43,125613,110740,553,14,4,60,22.78,0
63,53916,215110,564,27,4,48,16.87,1
21,97839,172206,729,29,2,36,8.08,0
44,65058,149323,330,22,2,24,24.04,0
55,58324,288052,464,3,4,48,22.0,1
44,105687,39832,582,13,2,60,13.72,0
37,43147,36975,369,18,3,36,16.71,0
25,92914,402754,534,23,3,36,18.22,1
40,137879,24810,393,35,0,24,19.97,0
41,93593,268160,598,6,0,36,19.08,0
60,147432,68055,561,17,0,60,12.59,0
51,17048,252777,440,14,2,48,22.92,1
56,58935,403906,529,4,4,24,5.87,1
31,132884,16615,562,35,1,48,6.93,0
35,106199,94568,398,19,3,36,10.88,0
39,124982,236801,602,6,4,36,12.3,0
27,70885,460047,562,9,4,48,19.23,1
48,33061,361381,512,0,4,36,24.61,1
63,92015,353290,702,33,4,60,23.14,0
25,124508,42264,582,22,2,48,6.29,0
25,132700,304130,360,29,3,60,5.46,0
50,38931,428986,739,39,4,36,17.18,1
52,115175,390943,656,18,1,24,21.16,0
28,39654,100823,407,32,4,60,22.13,0
30,103478,41602,439,33,2,36,24.79,0
58,68886,159815,542,15,2,12,15.01,0
52,135477,197467,640,33,1,36,23.44,0
48,87470,222161,641,29,1,60,21.78,0
37,115029,438530,523,23,0,12,7.36,0
51,80324,231806,472,31,0,24,11.24,0
28,120520,172383,482,35,0,12,23.77,0
60,80027,308214,754,15,3,36,13.27,0
45,16425,279118,397,18,0,36,16.59,1
29,147805,119031,493,39,4,60,16.02,0
22,79411,23608,683,2,0,48,10.32,0
35,25603,417691,657,16,2,60,20.23,1
23,27152,367700,723,30,1,24,22.97,1
56,71318,265636,689,2,2,60,14.47,0
24,123051,131473,444,11,1,36,11.26,0
34,36068,49040,809,37,2,12,17.59,0
61,28531,498510,720,29,4,48,10.06,1
61,127289,377587,384,39,2,48,16.54,0
45,49288,393670,327,5,1,48,17.83,1
30,115694,468904,474,12,3,36,20.74,1
41,106762,220119,536,33,1,60,8.0,0
56,113197,391591,409,4,1,36,7.24,0
32,119445,295307,785,21,1,48,15.14,0
47,121243,283205,687,8,1,12,14.5,0
60,85313,249557,488,32,2,36,12.87,0
22,142286,351237,573,26,0,60,21.74,0
33,18801,435587,807,11,3,24,14.39,1
52,87593,482558,544,17,0,24,20.87,1
51,88635,159588,812,8,2,24,12.51,0
36,95729,173469,334,24,3,36,24.4,0
52,70233,99358,560,29,1,24,22.9,0
52,35011,238689,561,36,2,36,15.33,1
54,63900,304289,359,15,0,36,18.36,0
31,95085,42168,399,26,0,24,10.9,0
30,31583,197171,535,22,3,12,24.74,1
35,145283,297590,554,5,1,36,17.34,0
37,87532,255517,339,30,3,48,13.19,0
60,29201,168435,536,13,3,48,17.7,1
38,75019,366666,535,26,0,60,16.96,0
29,35420,235825,373,16,1,36,10.75,1
45,55602,498107,328,5,4,24,15.96,1
60,115156,287512,743,13,1,60,8.09,0
34,64031,222741,322,18,1,60,16.4,0
45,27629,277556,815,9,0,12,17.38,1
42,43675,355911,543,30,1,12,5.3,1
50,142652,45605,845,26,0,12,7.23,0
40,147734,38164,326,38,3,36,14.49,0
41,95270,16929,382,39,2,60,22.58,0
64,22589,415343,458,2,1,36,21.98,1
52,123954,92199,776,27,4,12,11.97,0
41,19655,440629,470,23,0,12,15.29,1
55,89285,203625,494,36,0,48,16.86,0
52,21645,230330,530,10,4,12,10.94,1
50,132379,65630,430,10,3,12,7.31,0
59,62634,129705,799,30,2,48,19.32,0
32,51760,343539,760,13,2,36,13.26,1
61,43233,100091,326,10,1,24,14.88,0
38,65091,313939,544,5,3,36,20.31,1
41,119602,35422,429,0,3,12,6.98,0
33,99905,23706,619,11,0,36,8.92,0
41,107139,50743,531,1,1,60,11.91,0
28,26319,265961,471,35,4,60,13.72,1
60,95258,253391,538,8,3,36,23.84,0
27,118293,113449,631,15,2,24,6.84,0
43,126930,316657,706,33,3,60,20.53,0
64,125629,431383,821,0,0,60,12.7,0
52,40940,74190,590,32,3,12,21.15,0
31,66651,112290,481,1,4,12,13.6,0
42,35688,349626,679,28,2,24,10.39,1
42,29472,201149,381,8,1,24,8.67,1
63,95436,373250,636,7,1,24,8.61,0
45,50671,490602,359,27,3,60,19.38,1
42,88299,433048,670,2,0,24,8.12,1
48,25960,242787,582,10,1,60,19.51,1
49,137652,482767,720,0,2,36,7.55,0
33,139118,408907,360,5,0,12,18.25,0
38,148146,203624,703,12,0,24,23.08,0
22,49833,38393,477,26,3,60,16.61,0
49,50976,429405,720,22,0,24,10.0,1
41,122549,277000,432,33,4,36,20.03,0
35,145120,249840,629,31,4,48,21.93,0
47,80658,237717,309,28,0,48,22.62,0
51,65108,390926,564,5,3,24,12.68,1
35,65138,21447,588,39,2,24,9.86,0
43,24443,113487,707,13,4,60,18.69,1
44,84969,121615,369,13,1,12,10.98,0
64,147062,96061,806,32,2,48,5.63,0
33,138781,315423,356,23,0,48,5.21,0
42,107198,259390,837,34,0,48,11.82,0
63,76336,87816,471,10,4,12,10.3,0
57,44097,354922,619,13,3,48,17.57,1
53,66356,53616,794,25,3,12,22.48,0
23,99744,208975,731,25,2,48,8.28,0
39,103015,285607,494,39,4,48,24.52,0
43,90919,152456,347,33,1,60,14.37,0
49,118854,42569,473,14,0,60,16.83,0
50,68034,25393,651,27,4,36,17.67,0
59,112431,98165,697,30,1,60,5.34,0
64,149279,496470,559,1,0,48,8.72,0
45,43234,86641,810,21,3,48,5.78,0
57,45568,371472,673,34,2,36,13.93,1
28,83633,319059,539,17,1,36,9.15,0
62,132766,220625,302,31,4,24,19.75,0
36,124582,164895,597,34,3,60,6.81,0
28,69703,123120,548,5,4,12,17.89,0
21,132634,490745,763,3,2,12,8.31,0
64,114928,334362,446,29,2,24,8.52,0
25,90253,103866,455,11,1,12,23.83,0
23,131170,306904,593,36,2,24,21.73,0
21,31642,447625,416,7,2,36,13.87,1
24,94176,339345,803,20,4,48,13.87,0
60,97373,456524,409,30,1,36,23.08,1
55,23990,364526,755,21,2,12,15.8,1
52,19170,148549,418,13,0,60,5.26,1
62,147784,484809,353,8,3,12,12.84,1
54,88687,297103,839,32,2,60,8.12,0
63,138376,190155,683,15,2,12,22.93,0
45,100031,462914,749,17,2,12,18.64,0
30,36625,31417,539,15,3,24,20.63,0
41,89454,352939,555,29,4,12,24.2,0
59,16821,445967,455,11,1,12,17.06,1
47,115120,41861,324,13,1,60,17.09,0
47,51200,155110,553,39,1,36,12.55,0
22,98889,156440,398,36,1,24,20.65,0
61,99304,463426,679,29,1,36,7.18,1
33,51447,476544,526,20,0,36,5.44,1
29,106568,385647,716,5,4,12,19.46,1
56,121502,482005,791,23,4,60,21.81,0
42,119567,461583,469,12,2,48,19.09,0
62,32757,21761,838,27,3,36,19.38,0
46,122136,285920,529,16,1,12,21.38,0
32,107342,280661,307,9,1,36,9.09,0
37,103760,69470,489,12,4,36,23.13,0
34,149883,261810,671,32,4,12,24.11,0
34,27133,36976,303,6,3,60,21.2,0
54,61986,256966,353,36,3,36,14.49,1
40,70508,251608,475,4,3,36,15.21,0
31,16401,395512,752,32,1,36,6.95,1
36,115313,38547,445,33,4,12,22.23,0
51,84621,368859,548,13,0,48,5.01,1
26,134673,464617,328,20,3,48,7.99,1
39,141545,369087,448,17,3,24,5.24,0
57,96299,348600,786,13,4,24,19.69,0
24,73171,405307,493,26,0,48,21.35,1
24,25354,38306,379,38,1,60,17.55,0
40,73860,107333,388,37,1,36,9.88,0
30,24504,266000,450,25,0,48,7.7,1
44,149595,112601,808,27,1,60,22.04,0
55,89243,134571,616,0,1,36,9.9,0
46,143890,387893,479,12,3,60,18.99,0
57,101703,326243,704,34,2,48,22.59,0
58,106407,314715,484,21,4,60,21.19,0
41,38982,454909,591,2,3,60,20.57,1
60,16049,62577,787,20,4,48,23.71,0
59,28381,215076,493,0,2,36,11.78,1
41,63390,150347,342,34,4,24,6.02,0
30,27061,11222,742,37,0,36,15.56,0
58,86241,92336,501,9,3,12,13.68,0
24,65296,462963,372,23,3,24,7.48,1
40,79535,242083,520,7,2,24,5.13,0
37,114009,16455,687,3,0,24,8.88,0
27,80191,143215,832,33,1,12,5.5,0
24,66576,131615,303,31,2,12,24.43,0
49,43147,16876,687,24,4,12,15.56,0
34,131622,29463,460,30,2,24,8.47,0
23,83020,99997,795,37,0,48,11.62,0
44,147817,470966,387,9,3,48,21.59,0
57,56929,34200,489,34,4,36,21.05,0
36,77637,317192,388,39,1,12,24.94,0
24,145860,127270,434,12,1,12,12.47,0
44,81313,470240,793,13,1,24,11.98,1
54,24525,406810,560,3,0,48,8.14,1
50,144228,266380,312,35,3,36,21.52,0
38,58348,433285,685,2,3,48,17.42,1
39,75447,444310,549,2,2,12,13.7,1
51,125709,499568,802,2,0,60,9.5,0
39,101030,171424,390,7,0,60,12.57,0
39,148113,321523,562,26,4,60,19.09,0
42,94866,365246,693,8,1,36,7.98,0
44,66826,48070,721,5,1,60,17.25,0
32,120808,447610,485,19,2,24,14.95,0
50,142749,7350,786,35,1,36,6.78,0
58,110822,96074,512,9,1,60,10.47,0
51,43028,145403,670,27,1,60,20.39,0
56,47887,363353,747,3,3,12,5.97,1
39,80045,277703,339,1,2,12,10.66,0
56,119136,382877,451,37,1,36,19.01,0
50,42428,215383,794,0,0,36,15.94,1
53,147685,276822,613,2,0,36,23.04,0
38,63343,46924,806,4,0,36,12.03,0
48,88159,388465,477,7,4,12,24.62,1
31,116337,73201,437,15,0,60,14.25,0
53,67088,201428,383,11,1,48,11.12,0
37,44653,117625,318,19,0,36,17.63,0
26,92512,252771,329,13,0,24,10.37,0
24,124122,149201,612,27,2,36,15.92,0
40,30718,470278,571,32,4,60,16.93,1
47,89877,290825,321,23,1,36,18.55,0
35,69219,75781,609,1,3,60,9.2,0
26,128500,62713,383,37,1,24,22.0,0
34,41285,249451,788,5,2,48,6.31,1
31,67310,301306,702,32,1,60,19.04,0
59,139246,380192,816,4,1,60,17.19,0
29,125545,308932,781,23,3,36,22.13,0
46,109873,453772,575,27,2,60,22.4,0
36,146527,56227,698,32,2,60,21.5,0
25,88179,368344,849,17,1,60,14.61,0
30,142185,214345,428,24,1,24,21.46,0
23,23867,83350,304,36,4,24,22.21,1
33,40577,390206,781,28,3,60,19.82,1
63,106007,464127,737,12,0,48,21.82,0
50,58314,424621,616,15,0,12,5.97,1
26,15059,117604,424,12,4,24,14.54,1
37,103231,172830,375,19,0,60,19.9,0
39,136696,259161,582,2,2,12,24.25,0
62,16794,150933,795,37,1,12,10.73,1
55,141142,164775,646,38,0,36,20.45,0
46,25721,342963,429,13,1,48,20.21,1
25,20686,184653,651,11,3,36,15.84,1
49,110003,35043,444,32,4,60,19.18,0
57,77722,374525,784,16,1,12,24.45,0
40,54348,306171,544,17,2,12,11.99,1
41,28533,238082,543,11,2,12,14.65,1
30,76422,91387,418,25,3,36,10.66,0
25,149625,266585,739,27,1,24,18.62,0
56,133360,5994,812,12,4,48,18.91,0
26,23144,40257,470,36,4,12,6.44,0
46,122578,204269,599,11,4,48,21.95,0
24,106045,249739,489,3,2,12,22.41,0
59,105083,190714,591,19,2,36,24.49,0
59,38830,232005,832,9,3,60,7.61,1
55,125581,151416,386,9,2,24,17.86,0
21,89285,401731,701,38,0,60,11.44,0
44,61553,353126,484,27,0,36,11.27,1
56,43695,27218,799,11,4,12,8.08,0
26,29703,328821,489,21,3,48,5.33,1
61,82918,265154,428,20,4,36,8.07,1
64,45128,96466,740,14,4,60,18.87,0
51,68250,233252,409,15,2,60,5.45,0
40,122777,239386,431,38,0,60,19.3,0
44,52126,356888,784,1,3,12,17.44,1
45,121616,125323,498,14,0,60,24.16,0
56,61799,265011,374,14,2,60,24.36,1
41,47907,294539,503,22,2,12,6.18,1
50,22644,429890,352,17,1,12,16.08,1
44,49583,10515,338,28,2,36,17.22,0
64,69560,12920,590,32,2,12,24.62,0
62,125634,492726,781,28,0,48,16.22,0
50,120589,121614,637,36,3,48,7.43,0
42,56988,206684,693,16,0,24,13.33,0
48,38162,68968,350,25,0,12,11.47,0
27,110373,349292,491,8,1,60,8.67,0
55,51003,410318,614,20,0,24,18.07,1
48,66746,426941,412,39,3,48,18.89,1
34,81923,109889,414,0,3,36,14.17,0
30,147055,249286,316,8,1,36,21.49,0
36,142310,233494,505,26,0,24,18.9,0
36,62114,256812,556,13,2,60,16.82,0
51,112687,453055,387,35,2,12,23.87,1
62,66274,462288,673,30,2,36,7.82,1
45,34378,34792,612,34,3,60,8.42,0
33,22548,127725,822,29,2,12,14.7,1
26,54621,253399,504,17,3,24,6.18,1
64,101901,357030,385,16,4,12,23.8,1
29,130423,170134,340,16,1,48,19.3,0
56,104673,91145,841,27,4,60,10.73,0
63,32870,121236,580,23,0,36,12.44,0
40,60738,453247,555,36,2,60,8.3,1
38,82537,218508,619,34,3,60,8.4,0
63,72707,444215,516,27,3,36,5.8,1
41,70029,221480,402,13,3,24,7.61,0
24,51956,250279,708,35,1,24,9.11,0
53,28886,183356,749,34,0,12,22.62,1
47,101281,232945,555,5,1,60,15.11,0
27,119653,376695,385,37,2,24,19.35,0
26,126705,68724,546,20,4,24,23.98,0
35,130431,419207,483,27,1,48,15.44,0
38,21162,216476,458,8,1,12,14.93,1
52,129227,270153,802,12,2,60,23.15,0
31,97293,209771,533,15,4,60,14.41,0
40,133815,371005,675,22,4,36,7.63,0
44,141614,275560,359,31,1,36,13.81,0
35,125580,40018,720,32,3,12,7.42,0
27,72483,327390,468,20,3,48,17.29,1
41,53457,212781,473,3,2,48,5.65,1
62,99940,201256,371,34,0,24,23.59,0
46,34676,291439,438,10,2,24,10.0,1
64,103796,406543,473,36,2,60,15.84,1
34,87433,215403,364,21,3,60,15.85,0
57,135026,393899,331,12,4,48,9.33,0
41,147636,370600,663,35,2,12,24.38,0
38,29219,440228,742,36,0,48,13.17,1
25,135082,194790,430,18,0,24,9.47,0
23,17948,200640,549,39,4,60,9.35,1
43,50902,384869,436,23,4,48,15.91,1
46,23969,30927,435,35,3,48,6.84,0
57,77805,306500,810,3,1,12,21.57,0
44,35646,254689,373,24,1,60,8.6,1
39,70818,264542,679,30,3,24,24.67,0
45,18678,317689,819,20,4,12,17.29,1
41,108055,21310,578,29,0,48,7.79,0
32,130686,127547,701,4,3,36,24.31,0
61,138439,70906,646,3,2,48,15.84,0
53,145395,233266,830,31,1,48,17.8,0
24,133189,154115,680,4,4,24,10.79,0
62,19014,319739,360,15,0,60,10.38,1
27,117632,209265,487,26,2,60,10.39,0
42,52423,55428,685,11,2,48,17.17,0
53,135015,404845,802,0,1,36,17.66,0
37,137308,459502,477,1,1,60,20.56,0
44,118924,199817,626,7,1,12,20.96,0
54,122416,376126,476,33,0,60,24.45,0
48,47332,146329,413,24,4,48,10.6,1
63,120308,390242,507,33,1,48,24.59,0
61,103935,361863,754,0,4,48,23.55,0
59,17661,358457,829,13,0,36,14.76,1
42,40850,185432,443,31,4,60,9.28,1
37,149229,359092,402,28,0,36,18.88,0
54,52485,150934,363,18,2,12,15.31,0
26,131931,52338,577,29,0,24,23.46,0
26,57280,172046,377,22,4,36,5.84,1
54,131779,34904,334,4,4,36,14.28,0
21,128032,201818,726,22,1,12,20.97,0
30,94290,393762,630,34,2,60,10.68,1
41,20209,377263,430,6,3,24,10.0,1
25,76402,349336,756,30,0,36,17.73,0
22,22645,28711,406,13,3,36,24.38,0
42,53508,306199,738,26,0,60,6.07,1
22,117458,244294,574,39,0,48,19.76,0
30,72822,41347,578,22,2,60,14.55,0
54,115969,114277,559,25,1,60,5.89,0
36,126375,274645,303,6,2,60,9.99,0
59,110608,46461,486,20,3,24,13.72,0
42,111856,159043,517,23,3,24,9.76,0
32,128631,336505,585,16,0,24,18.9,0
44,16026,254704,657,8,1,48,9.51,1
60,85009,342745,460,14,4,24,20.46,1
58,106676,481245,507,3,4,36,5.15,1
30,97506,261179,716,23,1,48,13.23,0
55,109564,106368,831,30,0,36,14.89,0
52,48452,401367,347,11,4,36,23.64,1
27,18268,231864,838,7,0,24,5.02,1
41,95729,13143,769,16,2,12,8.12,0
40,108602,18465,454,8,3,48,18.42,0
46,146730,461882,365,16,1,24,16.64,0
24,49064,478386,529,15,2,36,13.69,1
42,58042,22733,514,34,4,36,20.88,0
35,120454,247418,311,12,2,36,10.35,0
60,53557,135886,528,11,2,36,7.65,0
41,22420,275344,541,29,4,48,17.06,1
35,38018,205107,809,2,2,12,15.73,1
42,140200,320583,512,4,1,60,14.98,0
48,78076,440289,411,36,4,24,16.27,1
34,20108,36745,502,12,4,48,13.9,0
47,107686,180523,640,12,0,60,7.37,0
61,85783,20285,336,27,4,48,16.14,0
60,88937,65820,389,4,4,48,5.25,0
48,20261,435571,744,19,3,60,23.81,1
46,86520,275018,626,27,0,48,22.12,0
22,35926,223376,401,35,1,36,10.15,1
45,147249,28307,774,17,2,48,11.97,0
23,75952,388943,828,22,3,48,18.31,1
28,132180,258170,477,26,0,60,19.62,0
64,148461,12161,718,1,4,24,19.35,0
53,21364,87596,817,39,4,48,5.97,0
62,144133,73308,814,30,0,24,15.82,0
55,42033,84780,334,17,0,12,6.37,0
26,63545,301295,538,22,3,12,13.24,1
59,26865,202106,749,15,3,36,22.52,1
43,33936,241087,350,25,3,36,20.07,1
45,92863,309744,372,24,0,60,22.39,0
63,112788,127068,466,36,0,36,15.43,0
39,115614,498374,474,34,3,48,20.61,1
25,149813,459809,591,21,3,24,13.69,0
31,120589,381535,321,8,0,48,5.81,0
32,104537,300981,471,33,4,48,7.31,0
30,149911,418876,488,22,3,60,16.43,0
28,120885,178627,544,26,3,36,11.8,0
44,34139,180859,798,9,0,48,6.83,0
48,67749,255081,436,15,1,60,19.42,0
61,40036,262055,603,3,1,48,7.21,1
56,118541,275682,573,30,3,12,5.31,0
57,147812,109893,389,3,2,60,8.27,0
41,73788,474166,681,13,1,12,11.31,1
28,46611,22212,456,15,3,60,23.79,0
29,34481,457189,466,18,2,36,21.49,1
35,20247,256779,706,2,0,24,19.22,1
60,40319,196617,323,2,2,24,17.9,1
38,38728,23070,599,19,3,24,19.26,0
62,114156,412350,394,1,1,48,20.2,0
40,101846,386179,768,19,1,12,24.86,0
26,57521,375115,757,25,0,24,16.04,1
32,79777,244012,815,18,1,24,9.8,0
22,102309,7698,829,32,4,24,5.63,0
27,45024,322347,743,33,1,24,10.47,1
36,32702,28011,619,27,2,12,15.61,0
23,145225,35478,703,13,1,12,11.34,0
23,76071,369354,591,13,2,36,7.01,1
47,92710,447991,603,28,4,48,21.1,1
63,73456,381989,544,25,0,60,16.38,1
60,119280,128448,543,32,4,36,13.55,0
58,72158,43589,724,4,3,24,12.6,0
53,138225,181086,387,1,2,24,17.15,0
48,145299,115400,361,8,0,12,16.42,0
21,18911,135048,712,18,4,60,22.32,1
28,88876,223754,309,26,0,12,12.44,0
57,85412,82832,744,26,3,48,23.35,0
52,78804,58756,355,25,3,12,17.31,0
63,76727,320935,564,36,4,48,16.38,1
57,21440,237012,567,36,2,36,15.1,1
24,79792,244607,685,13,4,48,19.03,0
50,43972,48820,773,2,1,60,18.03,0
26,79385,41958,316,20,3,24,19.11,0
39,136257,429632,334,36,0,12,6.99,0
52,70014,309404,762,39,0,36,20.5,0
29,53402,420254,499,7,3,12,12.78,1
32,140679,42836,589,5,0,36,9.09,0
31,97917,384801,310,1,2,24,5.41,1
36,112895,57184,309,5,4,60,19.48,0
21,146315,435196,381,38,4,60,21.49,1
41,137655,88399,637,10,1,48,12.28,0
50,148486,386287,774,4,1,48,8.66,0
33,149928,190373,478,9,0,12,13.03,0
54,86799,131834,652,38,0,48,9.02,0
24,137626,482508,388,37,3,60,19.4,0
48,145551,219935,486,6,1,12,24.73,0
58,73949,357329,813,35,1,24,5.91,0
51,56392,157530,432,17,2,24,13.22,0
47,99944,320199,803,9,4,24,17.51,0
25,139052,334122,791,6,0,24,9.11,0
45,100376,238365,624,35,3,36,20.13,0
23,119128,42670,741,30,1,60,21.19,0
53,27097,82622,406,7,3,12,8.74,0
24,132540,98925,468,39,1,36,14.38,0
45,137202,391310,623,9,2,36,24.19,0
40,52693,446789,808,39,1,24,5.24,1
54,66988,431534,445,27,0,24,22.37,1
46,64769,146715,394,25,0,24,13.12,0
25,140476,131391,708,19,2,12,7.19,0
55,142266,359143,695,1,4,60,22.38,0
48,148541,134729,366,22,3,24,22.28,0
49,143237,408598,517,22,2,48,17.83,0
29,149237,220753,511,16,0,60,7.24,0
58,72603,411420,720,20,4,36,23.31,1
26,58251,296022,459,38,2,24,22.26,1
39,62526,81321,782,25,2,12,22.53,0
64,117734,422570,640,30,0,24,13.79,0
31,122542,379642,479,7,1,36,23.44,0
22,43942,92300,553,6,1,12,8.28,0
64,60017,251583,483,20,4,60,22.19,1
64,75555,71642,685,22,2,12,11.98,0
29,54365,396430,542,12,4,12,22.24,1
41,147479,185020,827,27,2,24,14.53,0
44,40976,283253,437,39,4,48,11.45,1
54,56969,154675,647,26,0,24,19.77,0
42,30515,246337,425,31,2,24,14.63,1
23,88663,414961,644,19,1,60,15.02,0
32,68379,99249,506,12,0,60,16.53,0
48,42391,47723,701,1,0,48,21.93,0
50,82081,224409,557,18,4,60,24.01,0
46,72284,68237,427,14,2,12,13.21,0
41,97054,222587,595,26,1,36,17.05,0
48,116163,148491,522,11,1,24,13.97,0
46,108590,356684,827,39,2,36,14.7,0
53,93593,335637,469,9,4,48,20.16,1
41,74485,458032,660,27,2,24,19.86,1
55,49032,241462,848,3,3,60,18.54,1
54,33156,347624,433,3,1,48,9.83,1
61,64316,456636,761,27,2,60,20.35,1
38,125916,118428,705,28,1,24,22.4,0
31,128881,342292,669,11,3,60,23.93,0
43,108099,102678,473,21,3,24,13.04,0
42,137441,296822,595,3,2,60,14.24,0
37,108263,464215,609,24,3,60,21.84,1
25,120118,481514,345,7,1,36,11.04,1
64,74235,18484,719,28,4,48,21.66,0
31,67904,438491,596,6,0,60,22.13,1
50,96721,207157,470,7,0,24,13.05,0
35,132920,343306,616,17,0,12,24.99,0
47,88130,427544,572,25,0,60,12.6,0
55,17607,29208,814,8,2,12,12.28,0
53,89116,477040,377,35,4,48,14.27,1
40,32173,110939,502,30,3,36,8.61,0
36,49262,19099,329,5,3,48,23.93,0
54,62156,367243,320,35,2,60,15.73,1
22,114124,395474,443,14,4,60,18.97,1
55,134828,86422,692,17,4,48,13.02,0
60,92764,410304,661,39,1,36,5.84,0
48,143855,381236,622,9,3,48,22.44,0
59,132057,382626,570,7,4,60,21.22,0
26,79314,139139,830,24,4,48,19.39,0
